,SabioReactionID,Name,Role,Smiles
16350,3923,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
16351,3923,2-Oxo-3-hydroxy-4-phosphobutanoate,Product,OC(=O)C(=O)C(O)COP(O)(O)=O
16352,3923,4-Phospho-D-erythronate,Substrate,OC(=O)C(O)C(O)COP(O)(O)=O
16353,3923,H+,Product,[H]
16354,3923,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
16373,3928,CTP,Substrate,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)
16374,3928,N-Glycoloyl-neuraminate,Substrate,OCC(=O)NC1C(O)CC(O)(OC1(C(O)C(O)CO))C(O)=O
16375,3928,CMP-N-glycoloylneuraminate,Product,[H]C1(OC(CC(O)C1(NC(=O)CO))(OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(N)=NC3(=O))C(O)=O)(C(O)C(O)CO)
16376,3928,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
16399,3934,CO2,Product,O=C=O
16400,3934,H2O,Substrate,[H]O[H]
16401,3934,(Z)-5-Oxohex-2-enedioate,Substrate,OC(=O)C=CCC(=O)C(O)=O
16402,3934,4-Hydroxy-2-oxopentanoate,Product,CC(O)CC(=O)C(O)=O
16403,3935,H2O,Substrate,[H]O[H]
16404,3935,(S)-3-Hydroxyisobutyryl-CoA,Product,CC(CO)C(=O)SCCNC(O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
16405,3935,2-Methylprop-2-enoyl-CoA,Substrate,CC(=C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
16428,3941,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
16429,3941,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
16430,3941,L-Cysteine,Substrate,NC(CS)C(O)=O
16431,3941,D-4'-Phosphopantothenate,Substrate,CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(O)=O
16432,3941,(R)-4'-Phosphopantothenoyl-L-cysteine,Product,CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(=O)NC(CS)C(O)=O
16433,3941,Phosphate,Product,OP(O)(O)=O
16434,3942,CMP,Product,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(O)=O)C(O)C2(O)
16435,3942,CTP,Substrate,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)
16436,3942,L-Cysteine,Substrate,NC(CS)C(O)=O
16437,3942,D-4'-Phosphopantothenate,Substrate,CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(O)=O
16438,3942,(R)-4'-Phosphopantothenoyl-L-cysteine,Product,CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(=O)NC(CS)C(O)=O
16439,3942,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
16440,3943,CTP,Substrate,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)
16441,3943,CDP,Product,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)
16442,3943,L-Cysteine,Substrate,NC(CS)C(O)=O
16443,3943,D-4'-Phosphopantothenate,Substrate,CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(O)=O
16444,3943,(R)-4'-Phosphopantothenoyl-L-cysteine,Product,CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(=O)NC(CS)C(O)=O
16445,3943,Phosphate,Product,OP(O)(O)=O
16459,3947,S-Adenosyl-L-homocysteine,Product,NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O
16460,3947,S-Adenosyl-L-methionine,Substrate,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
16461,3947,Magnesium protoporphyrin,Substrate,C=CC2=C(C)c1cc5c(C=C)c(C)c4cc6nc(cc3c(CCC(=O)O)c(C)c(cc2(n1))n3[Mg+2]n45)C(CCC(O)=O)=C6(C)
16462,3947,Magnesium protoporphyrin monomethyl ester,Product,C=CC2=C(C)c1cc5c(C=C)c(C)c4cc6nc(cc3c(CCC(=O)OC)c(C)c(cc2(n1))n3[Mg+2]n45)C(CCC(O)=O)=C6(C)
16463,3948,H2O,Substrate,[H]O[H]
16464,3948,tRNA,Product,[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(CO)))C(O)C3(O)
16465,3948,N-Substituted aminoacyl-tRNA,Substrate,[*]C(=O)NC([*])C(=O)OC3C(O)C([*])OC3(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(CO)))
16466,3948,N-Substituted amino acid,Product,[*]C(=O)NC([*])C(O)=O
16473,3950,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
16474,3950,Acetyl-CoA,Substrate,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
16475,3950,L-cysteine-S-conjugate,Substrate,[*]SCC(N)C(O)=O
16476,3950,S-Substituted N-acetyl-L-cysteine,Product,[*]SCC(NC(C)=O)C(O)=O
16501,3958,Phosphonoacetaldehyde,Substrate,[H]C(=O)CP(O)(O)=O
16502,3958,Phosphonoacetic acid,Product,OC(=O)CP(O)(O)=O
16507,3963,"3,5,3',4'-Tetrahydroxystilbene",Product,Oc2cc(O)cc(C=Cc1ccc(O)c(O)c1)c2
16508,3963,Resveratrol,Substrate,Oc1ccc(cc1)C=Cc2cc(O)cc(O)c2
16509,3964,O2,Substrate,O=O
16510,3964,H2O,Product,[H]O[H]
16511,3964,"3-Chloro-cis,cis-muconate",Product,OC(=O)C=CC(=CC(O)=O)Cl
16512,3964,4-Chlorocatechol,Substrate,Oc1ccc(cc1(O))Cl
16526,3969,H+,Product,[H]
16527,3969,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
16528,3969,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
16529,3969,7alpha-Hydroxycholest-4-en-3-one,Product,CC(C)CCCC(C)C2CCC3C4C(O)CC1=CC(=O)CCC1(C)C4(CCC23(C))
16530,3969,7alpha-Hydroxycholesterol,Substrate,[H]C(C)(CCCC(C)C)C4([H])(CCC2([H])(C4(C)(CCC1([H])(C3(C)(CCC(O)CC3(=CC(O)C12([H])))))))
16550,3975,L-Fucose,Product,CC1OC(O)C(O)C(O)C1(O)
16551,3975,H2O,Substrate,[H]O[H]
16552,3975,Methyl-2-alpha-L-fucopyranosyl-beta-D-galactoside,Substrate,COC2OC(CO)C(O)C(O)C2(OC1OC(C)C(O)C(O)C1(O))
16553,3975,Methyl beta-D-galactoside,Product,COC1OC(CO)C(O)C(O)C1(O)
16564,3979,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
16565,3979,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
16566,3979,RNA 3'-terminal-phosphate,Substrate,[*]C3OC(CO)C(OP(O)(=O)OCC2OC([*])C(O)C2(OP(O)(=O)OCC1OC([*])C(O)C1(OP(O)(O)=O)))C3(O)
16567,3979,"RNA terminal-2',3'-cyclic-phosphate",Product,[*]C4OC(CO)C(OP(O)(=O)OCC3OC([*])C(O)C3(OP(O)(=O)OCC1OC([*])C2OP(O)(=O)OC12))C4(O)
16568,3979,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
16631,3995,2-Amino-3-carboxymuconate semialdehyde,Product,[H]C(=O)C=CC(C(O)=O)=C(N)C(O)=O
16632,3995,H2O,Substrate,[H]O[H]
16633,3995,Quinolinate,Substrate,OC(=O)c1cccnc1(C(O)=O)
16645,3998,UDP,Product,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)
16646,3998,UDPglucose,Substrate,OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O)
16647,3998,Dhurrin,Product,[H]C(C#N)(OC1OC(CO)C(O)C(O)C1(O))c2ccc(O)cc2
16648,3998,(S)-4-Hydroxymandelonitrile,Substrate,N#CC(O)c1ccc(O)cc1
16653,4000,NH3,Product,[H]N([H])[H]
16654,4000,O2,Substrate,O=O
16655,4000,"3,4-Dihydroxyphenylacetaldehyde",Product,[H]C(=O)Cc1ccc(O)c(O)c1
16656,4000,H2O2,Product,OO
16657,4000,Dopamine,Substrate,NCCc1ccc(O)c(O)c1
16658,4000,H2O,Substrate,[H]O[H]
16674,4004,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
16675,4004,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
16676,4004,4-Hydroxyphenylethanol,Substrate,OCCc1ccc(O)cc1
16677,4004,4-Hydroxyphenylacetaldehyde,Product,O=CCc1ccc(O)cc1
16678,4004,H+,Product,[H]
16690,4008,H+,Product,[H]
16691,4008,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
16692,4008,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
16693,4008,3alpha-Hydroxy-5beta-androstan-17-one,Substrate,[H]C23(CCC1([H])(C4([H])(CCC(=O)C4(C)(CCC1([H])C3(C)(CCC(O)C2)))))
16694,4008,"5beta-Androstane-3,17-dione",Product,[H]C23(CCC1([H])(C4([H])(CCC(=O)C4(C)(CCC1([H])C3(C)(CCC(=O)C2)))))
16695,4009,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
16696,4009,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
16697,4009,3alpha-Hydroxy-5beta-androstan-17-one,Substrate,[H]C23(CCC1([H])(C4([H])(CCC(=O)C4(C)(CCC1([H])C3(C)(CCC(O)C2)))))
16698,4009,H+,Product,[H]
16699,4009,"5beta-Androstane-3,17-dione",Product,[H]C23(CCC1([H])(C4([H])(CCC(=O)C4(C)(CCC1([H])C3(C)(CCC(=O)C2)))))
16744,4021,2-Aminomuconate 6-semialdehyde,Product,[H]C(=O)C=CC=C(N)C(O)=O
16745,4021,2-Amino-3-carboxymuconate semialdehyde,Substrate,[H]C(=O)C=CC(C(O)=O)=C(N)C(O)=O
16746,4021,CO2,Product,O=C=O
16747,4022,"5,10-Methenyltetrahydrofolate",Substrate,NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4
16748,4022,"5,6,7,8-Tetrahydrofolate",Product,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
16749,4022,H2O,Substrate,[H]O[H]
16750,4022,Glycinamide ribonucleotide,Substrate,NCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
16751,4022,5'-Phosphoribosyl-N-formylglycinamide,Product,O=CNCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
16820,4038,O2,Substrate,O=O
16821,4038,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
16822,4038,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
16823,4038,trans-5-O-caffeoyl-D-quinate,Product,[H]C2(O)(C(O)CC(O)(CC2(OC(=O)C=Cc1ccc(O)c(O)c1))C(O)=O)
16824,4038,trans-5-O-(4-Coumaroyl)-D-quinate,Substrate,[H]C2(O)(C(O)CC(O)(CC2(Oc1ccc(C=CC(O)=O)cc1))C(O)=O)
16825,4038,H+,Substrate,[H]
16826,4038,H2O,Product,[H]O[H]
16827,4039,UDP,Product,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)
16828,4039,UDP-D-galacturonate,Substrate,O=C1C=CN(C(=O)N1)C3OC(COP(O)(=O)OP(O)(=O)OC2OC(C(O)=O)C(O)C(O)C2(O))C(O)C3(O)
16829,4039,"(1,4-alpha-D-Galacturonosyl)n",Product,[*]OC1OC(C(O)=O)C(O[*])C(O)C1(O)
16830,4039,"(1,4-alpha-D-Galacturonosyl)n",Substrate,[*]OC1OC(C(O)=O)C(O[*])C(O)C1(O)
16837,4043,2-(Methylthio)ethanesulfonate,Product,CSCCS(O)(=O)=O
16838,4043,2-Mercaptoethanesulfonate,Substrate,OS(=O)(=O)CCS
16839,4043,"5-Methyl-5,6,7,8-tetrahydromethanopterin",Substrate,[H]C4(C(C)Nc1ccc(cc1)CC(O)C(O)C(O)COC2OC(COP(O)(=O)OC(CCC(O)=O)C(O)=O)C(O)C2(O))(C(C)NC=3N=C(N)NC(=O)C=3N4(C))
16840,4043,"5,6,7,8-Tetrahydromethanopterin",Product,[H]C1(NC=2C(=O)NC(N)=NC=2(NC1(C)))(C(C)Nc3ccc(cc3)CC(O)C(O)C(O)COC4OC(COP(O)(=O)OC(CCC(O)=O)C(O)=O)C(O)C4(O))
16909,4061,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
16910,4061,"2,3,4,5-Tetrahydrodipicolinate",Substrate,OC(=O)C1CCCC(=N1)C(O)=O
16911,4061,N-Succinyl-2-L-amino-6-oxoheptanedioate,Product,OC(=O)CCC(=O)NC(CCCC(=O)C(O)=O)C(O)=O
16912,4061,H2O,Substrate,[H]O[H]
16913,4061,Succinyl-CoA,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O
16928,4065,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
16929,4065,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
16930,4065,Phosphate,Product,OP(O)(O)=O
16931,4065,D-Alanine,Substrate,CC(N)C(O)=O
16932,4065,D-Alanyl-alanyl-poly(glycerolphosphate),Product,CC(N)C(=O)NC(C)C(=O)OP(O)(=O)OCC(O)COP(O)(=O)OCC(O)CO
16933,4065,Alanyl-poly(glycerolphosphate),Substrate,CC(N)C(=O)OP(O)(=O)OCC(O)COP(O)(=O)OCC(O)CO
16939,4067,Homoisocitrate,Substrate,OC(=O)CCC(C(O)=O)C(O)C(O)=O
16940,4067,H2O,Product,[H]O[H]
16941,4067,Homo-cis-aconitate,Product,OC(=O)CCC(=CC(O)=O)C(O)=O
16942,4068,Phosphate,Product,OP(O)(O)=O
16943,4068,L-myo-Inositol 1-phosphate,Product,OC1C(O)C(O)C(OP(O)(O)=O)C(O)C1(O)
16944,4068,"D-myo-Inositol 3,4-bisphosphate",Substrate,OC1C(O)C(O)C(OP(O)(O)=O)C(OP(O)(O)=O)C1(O)
16945,4068,H2O,Substrate,[H]O[H]
16950,4070,delta1-Pyrroline 2-carboxylate,Product,OC(=O)C=1CCCN=1
16951,4070,trans-L-3-Hydroxyproline,Substrate,OC(=O)C1NCCC1(O)
16952,4070,H2O,Product,[H]O[H]
16958,4072,O2,Substrate,O=O
16959,4072,"3-(2,3-Dihydroxyphenyl)propanoate",Substrate,OC(=O)CCc1cccc(O)c1(O)
16960,4072,"2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate",Product,OC(=O)CCC(=O)C=CC=C(O)C(O)=O
16984,4080,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
16985,4080,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
16986,4080,Phosphate,Product,OP(O)(O)=O
16987,4080,Holo-[carboxylase],Substrate,[*]NC(=O)C(CCCCNC(=O)CCCCC1C2NC(=O)NC2(CS1))NC([*])=O
16988,4080,Hydrogencarbonate,Substrate,OC(=O)[O-]
16989,4080,Carboxybiotin-carboxyl-carrier protein,Product,[*]NC(=O)C(CCCCNC(=O)CCCCC1C2NC(=O)N(C(=O)[O-])C2(CS1))NC([*])=O
16990,4081,Acetyl-CoA,Substrate,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
16991,4081,Biotin-carboxyl-carrier protein,Product,[*]NC(=O)C(CCCCNC(=O)CCCCC1C2NC(=O)NC2(CS1))NC([*])=O
16992,4081,Malonyl-CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O
16993,4081,Carboxybiotin-carboxyl-carrier protein,Substrate,[*]NC(=O)C(CCCCNC(=O)CCCCC1C2NC(=O)N(C(=O)[O-])C2(CS1))NC([*])=O
17038,4092,O2,Product,O=O
17039,4092,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
17040,4092,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
17041,4092,(S)-Canadine,Substrate,[H]C24(Cc5ccc(OC)c(OC)c5(CN4(CCc1cc3OCOc3(cc12))))
17042,4092,"5,8,13,13a-Tetrahydrocolumbamine",Product,[H]C23(Cc4ccc(OC)c(OC)c4(CN3(CCc1cc(OC)c(O)cc12)))
17043,4092,H+,Product,[H]
17044,4092,H2O,Substrate,[H]O[H]
17053,4095,Phosphate,Product,OP(O)(O)=O
17054,4095,"1-Phosphatidyl-1D-myo-inositol 4,5-bisphosphate",Substrate,[*]C(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(OP(O)(O)=O)C(OP(O)(O)=O)C1(O))OC([*])=O
17055,4095,H2O,Substrate,[H]O[H]
17056,4095,1-Phosphatidyl-1D-myo-inositol 4-phosphate,Product,[*]C(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(OP(O)(O)=O)C(O)C1(O))OC([*])=O
17091,4105,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
17092,4105,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
17093,4105,2-Hydroxy-5-carboxymethylmuconate semialdehyde,Substrate,O=CC(=CC=C(O)C(O)=O)CC(O)=O
17094,4105,H+,Product,[H]
17095,4105,H2O,Substrate,[H]O[H]
17096,4105,5-Carboxymethyl-2-hydroxymuconate,Product,OC(=O)CC(=CC=C(O)C(O)=O)C(O)=O
17097,4106,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
17098,4106,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
17099,4106,2-Hydroxy-5-carboxymethylmuconate semialdehyde,Substrate,O=CC(=CC=C(O)C(O)=O)CC(O)=O
17100,4106,H+,Product,[H]
17101,4106,H2O,Substrate,[H]O[H]
17102,4106,5-Carboxymethyl-2-hydroxymuconate,Product,OC(=O)CC(=CC=C(O)C(O)=O)C(O)=O
17117,4111,"(Z)-But-2-ene-1,2,3-tricarboxylate",Product,CC(C(O)=O)=C(CC(O)=O)C(O)=O
17118,4111,2-Methylcitrate,Substrate,CC(C(O)=O)C(O)(CC(O)=O)C(O)=O
17119,4111,H2O,Product,[H]O[H]
17120,4112,Methylisocitrate,Substrate,CC(O)(C(O)=O)C(CC(O)=O)C(O)=O
17121,4112,"(Z)-But-2-ene-1,2,3-tricarboxylate",Product,CC(C(O)=O)=C(CC(O)=O)C(O)=O
17122,4112,H2O,Product,[H]O[H]
17128,4114,S-Adenosyl-L-homocysteine,Product,NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O
17129,4114,S-Adenosyl-L-methionine,Substrate,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
17130,4114,Zymosterol,Substrate,[H]C(C)(CCC=C(C)C)C2([H])(CCC1([H])(C=3CCC4([H])(CC(O)CCC4(C)(C=3(CCC12(C))))))
17131,4114,24-Methylene-5alpha-cholest-8-en-3beta-ol,Product,[H]C(C)(CCC(=C)C(C)C)C2([H])(CCC1([H])(C=3CCC4([H])(CC(O)CCC4(C)(C=3(CCC12(C))))))
17135,4116,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
17136,4116,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
17137,4116,Crotonyl-[acp],Product,[*]SC(=O)C=CC
17138,4116,Butyryl-[acp],Substrate,[*]SC(=O)CCC
17139,4116,H+,Product,[H]
17140,4117,H+,Product,[H]
17141,4117,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
17142,4117,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
17143,4117,Crotonyl-[acp],Product,[*]SC(=O)C=CC
17144,4117,Butyryl-[acp],Substrate,[*]SC(=O)CCC
17157,4121,Phosphate,Substrate,OP(O)(O)=O
17158,4121,Phosphoenolpyruvate,Product,C=C(OP(O)(O)=O)C(O)=O
17159,4121,N-Acetylneuraminate 9-phosphate,Substrate,CC(=O)NC1C(O)CC(O)(OC1(C(O)C(O)COP(O)(O)=O))C(O)=O
17160,4121,N-Acetyl-D-mannosamine 6-phosphate,Product,CC(=O)NC1C(O)OC(COP(O)(O)=O)C(O)C1(O)
17161,4121,H2O,Product,[H]O[H]
17176,4125,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
17177,4125,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
17178,4125,(S)-2-Acetolactate,Product,CC(=O)C(C)(O)C(O)=O
17179,4125,"(R)-2,3-Dihydroxy-3-methylbutanoate",Substrate,CC(C)(O)C(O)C(O)=O
17180,4125,H+,Product,[H]
17186,4127,H2O,Product,[H]O[H]
17187,4127,alpha-Ketovaline,Product,CC(C)C(=O)C(O)=O
17188,4127,"(R)-2,3-Dihydroxy-3-methylbutanoate",Substrate,CC(C)(O)C(O)C(O)=O
17228,4137,Acetate,Product,CC(O)=O
17229,4137,H2O,Substrate,[H]O[H]
17230,4137,1-Alkyl-2-acetyl-sn-glycero-3-phosphocholine,Substrate,[*]OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(C)=O
17231,4137,1-Organyl-2-lyso-sn-glycero-3-phosphocholine,Product,[*]OCC(O)COP(O)(=O)OCC[N+](C)(C)C
17245,4141,Phosphate,Substrate,OP(O)(O)=O
17246,4141,D-Ribose 5-phosphate,Product,OC1OC(COP(O)(O)=O)C(O)C1(O)
17247,4141,"6,7-Dimethyl-8-(1-D-ribityl)lumazine",Substrate,CC=2N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)CO)C=2(C)
17248,4141,5-Amino-6-(5'-phosphoribitylamino)uracil,Product,NC=1C(=O)NC(=O)NC=1(NCC(O)C(O)C(O)COP(O)(O)=O)
17267,4147,Reduced coenzyme F420,Substrate,CC(OP(=O)(O)OCC(O)C(O)C(O)CN2c3cc(O)ccc3(CC=1C(=O)NC(=O)NC=12))C(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(=O)O
17268,4147,Coenzyme F420,Product,CC(OP(=O)(O)OCC(O)C(O)C(O)CN2c3cc(O)ccc3(C=C1C(=O)NC(=O)N=C12))C(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(=O)O
17269,4147,"5,10-Methylenetetrahydromethanopterin",Substrate,[H]C25(C(C)NC=1N=C(N)NC(=O)C=1N5(CN(C2(C))c3ccc(cc3)CC(O)C(O)C(O)COC4OC(COP(O)(=O)OC(CCC(O)=O)C(O)=O)C(O)C4(O)))
